Number of Nodes,Brushfire mean,Standard deviation of Brushfire,NNs mean,Mean distance,Mean minimun distance,Class
8.0,6.4125000000000005,1.2994590220549476,2.5,4.2136358016229805,1.7888111764773982,0.0
1.0,6.050000000000001,0.0,1.0,4.95,4.95,0.0
2.0,4.175,0.025,1.5,0.8015609770940701,0.8015609770940701,0.0
12.0,4.820833333333335,0.03200477394945254,2.833333333333333,5.064935581193733,0.9459897271512807,1.0
4.0,8.637500000000001,1.2876213535042045,1.75,6.214448095158525,1.8001760476076734,0.0
7.0,5.5285714285714285,2.962727645606463,2.142857142857143,8.230346597869064,1.5311969121424016,0.0
3.0,7.916666666666668,0.023570226039551584,1.6666666666666667,3.1335115864523253,1.5834229364781895,0.0
3.0,7.5166666666666675,0.023570226039551584,1.6666666666666667,6.400347212803729,4.800260409602797,0.0
4.0,4.9750000000000005,0.6786935980249114,2.75,7.826239929771304,3.5663099977187773,0.0
12.0,6.8500000000000005,2.3268361924868426,2.333333333333333,10.145400211186942,2.29510802982874,1.0
23.0,13.493478260869566,4.1909401339137675,2.5217391304347827,17.61798242379372,2.864513588773109,0.0
3.0,9.0,0.07071067811865477,1.6666666666666667,0.290209582382488,0.16350416126511091,0.0
2.0,9.125,0.025,1.5,2.5504901489713703,2.5504901489713703,0.0
4.0,4.1875,0.36464880364537056,2.5,6.709367046432914,3.0385678516012784,1.0
1.0,9.15,0.0,1.0,9.400132977782816,9.400132977782816,0.0
8.0,4.55625,0.029973947020704494,2.125,2.6017174043904614,0.5877092039963004,0.0
2.0,12.4,0.0,2.0,0.05,0.05,0.0
2.0,11.0,0.0,2.0,0.05,0.05,0.0
6.0,10.766666666666666,3.6539552390374035,2.333333333333333,4.47608676942851,2.1668137204020077,0.0
7.0,11.935714285714285,0.7989789402348322,2.8571428571428568,1.5345805026425665,0.8117405804247811,0.0
1.0,12.5,0.0,3.0,13.788582233137678,13.788582233137678,0.0
2.0,9.825000000000001,2.6750000000000003,2.0,7.566372975210779,7.458271520635238,0.0
2.0,12.525,0.025,2.0,0.05,0.05,0.0
2.0,5.325,2.225,2.0,12.75,12.75,0.0
7.0,5.714285714285714,2.7286462218619754,2.571428571428572,4.8123710718833985,0.3928571428571429,0.0
2.0,7.525,0.025,1.5,1.9006577808748213,1.9006577808748213,0.0
9.0,10.272222222222224,2.6947594317604175,2.6666666666666665,6.562705263174394,1.2278044865621573,0.0
4.0,9.7125,3.0125518667734172,1.75,8.206691910993477,1.3502358280698572,0.0
3.0,5.966666666666666,0.023570226039551584,1.6666666666666667,1.0666666666666664,0.55,0.0
9.0,4.411111111111111,1.0046496840462953,2.333333333333333,9.639194344125583,2.1044371250688623,1.0
3.0,5.016666666666666,0.023570226039551584,1.6666666666666667,1.7003300329937892,0.8668333166699992,1.0
1.0,9.55,0.0,1.0,10.885311203635842,10.885311203635842,0.0
9.0,4.6000000000000005,2.73221521846285,2.333333333333333,13.917859900874157,2.825270176846277,0.0
5.0,5.3100000000000005,0.020000000000000004,1.8,12.090228749742941,2.2607388869904352,0.0
6.0,2.758333333333333,0.03435921354681384,2.6666666666666665,0.9437230734181624,0.39251884670303344,1.0
14.0,6.496428571428571,4.363299222152982,2.2142857142857144,22.325781723703386,3.9601103600339496,0.0
2.0,6.025,0.025,1.5,1.6507574019219178,1.6507574019219178,0.0
4.0,7.0625,0.0414578098794425,1.75,2.697246567594009,1.2151387818865997,0.0
8.0,6.15,2.025925714334068,2.25,8.415273732115997,2.4351708291552843,0.0
5.0,12.48,0.024494897427831782,1.8,4.57032908119232,2.160330877607245,0.0
20.0,8.375,5.24343637321938,2.4,18.82892822195702,1.9000567245466202,0.0
3.0,6.966666666666668,4.151572660517404,2.0,15.034127199389927,9.849228584214558,0.0
6.0,8.558333333333334,2.738676180606649,2.333333333333333,5.785696583314333,0.7650203244476121,0.0
6.0,4.616666666666666,2.802479061275729,1.8333333333333333,12.489779592961435,3.588008166999298,0.0
18.0,7.875,2.0844163851463717,2.4444444444444446,15.57577584733422,2.07916431161379,0.0
8.0,10.481250000000001,2.6893235092677115,2.125,3.794927062839657,1.6944740736950277,0.0
8.0,6.525,1.9427750770482928,2.25,15.977233169496769,3.5700570142950854,0.0
4.0,6.875,0.05590169943749475,1.75,7.825245253832349,3.513174758903981,0.0
6.0,5.016666666666666,0.03726779962499651,2.5,5.867882944129793,2.0361443821940237,1.0
2.0,5.45,2.0500000000000003,1.5,9.36923155867118,9.36923155867118,0.0
25.0,4.742,1.1591962732859349,2.44,20.073864346811348,1.8502368392265482,1.0
1.0,12.450000000000001,0.0,1.0,16.17297127926715,16.17297127926715,0.0
6.0,11.616666666666667,1.9529180445909369,2.1666666666666665,3.887353140943303,1.8875112659078068,0.0
5.0,4.29,0.9457272334029512,2.0,4.809841176310208,2.449592779976249,1.0
8.0,5.018750000000001,0.03479852726768764,2.75,8.132198868970809,1.0439283153075072,1.0
4.0,5.1375,2.087574848957517,1.75,5.594498419831272,0.8503787009609589,0.0
2.0,5.15,0.0,1.5,0.9,0.9,0.0
2.0,6.075,0.025,1.5,2.350531854708632,2.350531854708632,0.0
2.0,8.0,0.0,1.5,0.9013878188659974,0.9013878188659974,0.0
2.0,4.9750000000000005,0.025,1.5,8.600145347608958,8.600145347608958,1.0
19.0,6.744736842105263,2.16295939670641,2.421052631578948,23.832523891205565,3.6467289517854944,1.0
3.0,7.816666666666667,6.10468854424386,1.6666666666666667,12.474478670289,6.256274760022162,0.0
4.0,3.0125,0.0414578098794425,1.75,2.8184582470201374,1.1523815144445833,0.0
2.0,12.525,0.025,1.5,0.9500000000000001,0.9500000000000001,0.0
2.0,9.425,0.025,1.5,3.100403199585499,3.100403199585499,0.0
3.0,7.5166666666666675,0.023570226039551584,1.6666666666666667,1.3670781892717478,0.7002083007914185,0.0
2.0,7.4750000000000005,0.025,1.5,6.0002083297165605,6.0002083297165605,0.0
24.0,5.654166666666666,1.0435233453173065,2.5,29.722957735883217,2.281678891826297,1.0
4.0,9.512500000000001,0.021650635094610966,1.75,3.3742834345067174,1.4209421397577326,0.0
2.0,12.375,0.025,1.5,1.1,1.1,0.0
10.0,7.855,4.694648549146145,2.1,17.343379654481897,2.063870175197699,0.0
2.0,13.5,0.0,1.5,1.0,1.0,0.0
2.0,4.175,3.575,1.5,14.924225273025058,14.346015962388051,0.0
6.0,4.758333333333335,0.04487637339278754,2.1666666666666665,9.054859965039231,2.735754387384695,0.0
6.0,5.916666666666666,2.3607319957071695,2.6666666666666665,5.13289139893464,2.5990013523027713,0.0
4.0,10.512500000000001,5.145674761389414,1.75,9.689399359289117,5.033884888609986,0.0
2.0,13.350000000000001,0.0,1.5,0.5024937810560445,0.5024937810560445,0.0
4.0,4.5625,0.13863170633011773,2.75,2.289414251248513,1.1636105629555207,0.0
1.0,6.25,0.0,1.0,4.150301193889428,4.150301193889428,0.0
4.0,4.4125000000000005,1.1126404405736836,1.75,3.78926740007054,0.875,0.0
5.0,4.49,0.2989983277545211,2.0,7.183240139991449,3.220634425533005,0.0
1.0,11.0,0.0,2.0,12.845329890664544,12.845329890664544,0.0
6.0,5.733333333333334,1.0753552384625693,2.1666666666666665,7.0900248533501005,1.1726077693673236,0.0
3.0,7.366666666666667,0.23570226039551587,2.0,0.5503619803111673,0.29367498919688845,0.0
1.0,8.8,0.0,1.0,1.2010412149464313,1.2010412149464313,0.0
5.0,6.18,2.2835498680782083,2.0,13.557938384267628,6.879869732101591,0.0
4.0,4.1875,0.8590510753150827,2.5,1.44288629854905,0.7358238861731711,0.0
4.0,8.925,1.0127314550264548,1.75,5.682275780076987,2.018381865125877,0.0
12.0,3.7208333333333337,0.8183974007507328,2.333333333333333,7.055207770835145,1.703819305567312,1.0
1.0,9.75,0.0,1.0,2.0506096654409878,2.0506096654409878,0.0
5.0,7.050000000000001,0.5513619500836088,2.0,5.776590753358768,2.7747514004585434,0.0
4.0,3.8000000000000003,1.7503571064214296,2.0,4.62613672250651,2.4733794378457734,0.0
4.0,3.375,1.8222582144141921,1.75,4.920282317652567,2.7584671793121105,0.0
5.0,6.010000000000001,2.2723115983508952,2.0,9.532002924257359,4.943526991374255,0.0
4.0,4.5125,0.11388041973930377,1.75,2.053748350346882,0.8253905296791061,0.0
7.0,3.792857142857143,0.06776309271789387,2.571428571428572,4.243942287650904,1.7086394292652944,1.0
3.0,1.8833333333333329,1.9563287612827818,1.6666666666666667,5.103872145862632,2.2202079204799863,0.0
10.0,6.15,1.9023669467271553,2.2,9.003661401424983,2.4935838199164486,0.0
5.0,6.66,1.0951712194903591,2.0,7.618632093383678,4.063374905885614,0.0
4.0,3.8000000000000003,0.5012484413940856,1.75,3.5035729032647143,1.5321220697904967,0.0
16.0,3.6187500000000004,0.06091746465505602,2.5,14.983174717428998,1.8163051431605226,1.0
2.0,4.65,0.0,1.5,1.3009611831257688,1.3009611831257688,0.0
17.0,5.870588235294118,2.0406932806632025,2.235294117647059,9.38474306660864,1.8744731559527048,0.0
5.0,7.18,0.5904235767650204,2.0,6.486757029730805,3.36308155526258,0.0
4.0,4.2625,0.3629307785239494,1.75,2.47726538943694,0.8253905296791061,0.0
10.0,3.705,1.039579241808916,2.3,3.117242130704075,1.1626602321050965,0.0
17.0,5.538235294117648,2.1765818731485918,2.3529411764705883,11.26446242488108,1.3996954017445307,0.0
7.0,6.178571428571429,2.24449439786354,2.0,10.939025403538672,3.8895793212732905,0.0
4.0,4.3125,0.2630945647481148,1.75,2.3677275884461007,0.8503787009609589,0.0
13.0,3.3538461538461544,0.6987520575066828,2.230769230769231,7.371194777021424,1.1916673372097903,1.0
3.0,3.466666666666667,0.8013876853447539,1.6666666666666667,2.677795863533965,1.3600879367840912,0.0
12.0,3.8708333333333336,3.110362943273484,2.0,13.169332908984074,1.5140637505424963,0.0
11.0,6.736363636363636,1.205685566783651,2.4545454545454546,8.025838526350789,1.6825591702765643,0.0
2.0,4.675,0.025,1.5,1.5508062419270825,1.5508062419270825,0.0
3.0,8.116666666666667,4.054078878802873,1.6666666666666667,10.327211354943742,5.187395525732765,0.0
12.0,12.945833333333335,0.024650332429581732,2.75,6.805904328374588,0.8041865074866129,0.0
5.0,5.220000000000001,0.04000000000000001,2.8,2.981925442168936,1.462610252532551,1.0
3.0,4.55,0.0,2.333333333333333,5.06748178453146,2.7182378014845807,1.0
2.0,5.65,0.05,2.5,3.851298482330342,3.851298482330342,1.0
2.0,5.7250000000000005,0.025,1.5,2.6004807247891697,2.6004807247891697,1.0
7.0,5.614285714285714,0.03499271061118826,2.571428571428572,2.1381169213715308,0.814917398444483,0.0
10.0,12.525,0.025,2.8,6.034159762302288,1.3350290687848905,0.0
7.0,12.485714285714286,0.02258769757263128,2.142857142857143,6.736909852530416,2.443025901612657,0.0
37.0,7.1635135135135135,2.9378160818707606,2.1621621621621623,20.181075855743472,1.3410708744401947,0.0
9.0,5.6000000000000005,1.204620733306177,2.2222222222222223,8.336789007341094,2.5347589928868945,0.0
4.0,3.8625000000000003,1.1626344008328668,1.75,4.768484954749407,1.2502550754842847,0.0
25.0,5.300000000000001,2.840281676172277,2.16,19.10989661559329,2.4790538739440278,0.0
6.0,7.883333333333333,0.03726779962499649,2.1666666666666665,4.263078381870261,1.6840638697774826,0.0
11.0,3.590909090909091,0.14588005941710191,1.9090909090909087,3.9394738428745626,1.0287098237933783,1.0
22.0,5.638636363636365,2.2655990487256963,2.363636363636364,14.577943727978733,1.4824947584441164,0.0
4.0,4.9125000000000005,0.46283771453934036,1.75,5.508176368071243,2.0751524333570908,0.0
2.0,7.525,0.025,1.5,2.0506096654409878,2.0506096654409878,0.0
12.0,3.6041666666666665,0.1464273615900465,1.9166666666666667,4.417372006029551,0.7887429930343876,0.0
8.0,8.4375,4.655826323006475,1.875,10.07215664464177,3.027684378519734,0.0
20.0,6.885,1.0324848667171833,2.4,21.83654543116964,1.4227350146920055,0.0
3.0,11.766666666666666,0.023570226039551584,1.6666666666666667,1.4004016064003295,0.7168698884803293,1.0
6.0,5.525,2.312421169827561,2.1666666666666665,5.328956193447197,2.8801487226423785,0.0
6.0,13.858333333333334,0.03435921354681384,1.8333333333333333,13.713634504556135,2.733994577997798,0.0
6.0,10.375,4.328563079514185,2.1666666666666665,8.036757730570203,4.080851507820337,0.0
9.0,4.905555555555557,2.950277241628172,2.333333333333333,7.530262947833434,1.4257694547787474,0.0
31.0,7.324193548387097,3.133684602563805,2.419354838709677,19.504077437203094,2.604078986540081,0.0
7.0,6.307142857142857,3.264684252007554,2.142857142857143,9.023700040943732,2.3987366257857667,0.0
2.0,12.475000000000001,0.025,1.5,5.550225220655465,5.550225220655465,0.0
3.0,12.366666666666667,0.09428090415820634,1.6666666666666667,5.368327899424536,2.700833203165674,0.0
4.0,12.5,0.0,2.5,0.07208567949894072,0.05,0.0
2.0,12.325000000000001,0.07500000000000001,2.0,0.29154759474226505,0.29154759474226505,0.0
4.0,12.3625,0.11388041973930377,2.25,0.32353221021196676,0.05,0.0
10.0,5.275,1.1419829245658624,2.2,10.622116609670945,3.3955698562137386,0.0
0.0,8.479591836734693,2.703152323947723,2.3877551020408165,33.680887804904444,2.432384402892463,0.0
1.0,12.450000000000001,0.0,1.0,14.706206172905368,14.706206172905368,0.0
7.0,7.7214285714285715,3.758690610045048,1.8571428571428568,9.2023637183133,0.25743996127708785,0.0
2.0,10.025,0.025,1.5,2.6004807247891697,2.6004807247891697,0.0
1.0,6.1000000000000005,0.0,1.0,19.7101496696499,19.7101496696499,0.0
6.0,4.733333333333334,3.942256826855512,2.1666666666666665,11.2263365343216,3.586836476919985,0.0
12.0,2.9541666666666675,0.17731602359127677,2.25,10.00474417085236,2.580439256843748,1.0
5.0,4.43,0.024494897427831782,1.8,2.2906020496747606,0.9905858081721196,0.0
3.0,8.266666666666667,1.5068362736394274,2.0,8.051214282606365,5.73525868255093,0.0
4.0,7.325,0.6427480066091219,1.75,16.303025256723128,8.518150039248242,0.0
2.0,10.275,0.025,1.5,2.2,2.2,0.0
17.0,5.6764705882352935,1.5836589842976654,2.411764705882353,10.396772999796696,1.1919218826517957,0.0
3.0,2.3166666666666673,0.6128258770283412,1.6666666666666667,1.8186567105055365,1.1067867770391506,0.0
3.0,6.016666666666666,0.023570226039551584,1.6666666666666667,4.1000000000000005,2.7166666666666672,0.0
1.0,4.5,0.0,1.0,5.056925943693461,5.056925943693461,0.0
8.0,5.16875,1.189783987747356,2.375,2.9659413588964867,0.6764663011671203,0.0
2.0,2.8000000000000003,1.75,1.5,5.810550748423079,5.555864931272383,0.0
5.0,12.4,0.1224744871391589,2.4,0.2670646591231299,0.05,0.0
3.0,15.916666666666666,0.023570226039551584,1.6666666666666667,7.6000732600732555,3.8167033772080914,0.0
19.0,9.747368421052633,4.155290656887109,2.5789473684210527,19.655416774736,2.5230681539201374,0.0
4.0,5.5625,1.1126404405736836,1.75,8.50200166192701,2.9501068356557507,0.0
2.0,7.625,0.025,1.5,8.300150601043333,8.300150601043333,0.0
2.0,7.625,0.025,1.5,2.850438562747845,2.850438562747845,0.0
4.0,10.4625,3.3886529403289445,1.75,10.235739227753182,5.292377307550968,0.0
43.0,4.644186046511628,3.3110844373759494,2.3255813953488373,29.430017255054942,2.0246419526905237,0.0
6.0,6.008333333333335,0.034359213546813844,1.8333333333333333,6.6602897897470745,2.8941890304038482,0.0
2.0,6.175000000000001,0.025,1.5,1.6500000000000001,1.6500000000000001,0.0
4.0,6.112500000000001,0.0414578098794425,2.0,12.469765964779718,2.876387818865997,0.0
4.0,7.2250000000000005,1.0003124511871277,1.75,5.691694127415239,3.225260388415781,0.0
5.0,8.43,0.024494897427831782,1.8,4.150360774106548,1.940362896928395,0.0
5.0,12.26,0.03741657386773941,2.6,1.5978303181920142,0.8102563681252466,0.0
5.0,14.580000000000002,0.024494897427831785,1.8,1.620912059195601,0.6709597912267222,0.0
9.0,5.161111111111111,2.0282419560049454,2.4444444444444446,16.676963820238765,5.594159607064392,0.0
10.0,4.670000000000001,1.8788560349318946,2.4,10.530253980578886,1.4739900831140387,0.0
8.0,8.76875,3.536235418845866,2.75,8.78521513177519,0.09375,0.0
4.0,12.450000000000001,0.0,2.5,0.07208567949894072,0.05,0.0
5.0,11.93,0.6779380502671317,2.0,7.28629069312969,2.916059796184508,0.0
2.0,12.5,0.0,1.5,6.050000000000001,6.050000000000001,0.0
7.0,5.114285714285714,1.7037174241124877,2.142857142857143,8.683846875656876,4.068893044591672,0.0
7.0,8.77857142857143,4.170376579677971,2.2857142857142856,12.450140109359616,3.1879441594627567,0.0
9.0,5.3500000000000005,2.681210340292027,2.0,25.733469072328468,7.153001620272481,0.0
6.0,6.683333333333334,0.9494150245750744,2.0,11.87325458159327,3.8172528984919474,0.0
2.0,6.275,0.025,1.5,2.1005951537600005,2.1005951537600005,0.0
5.0,14.240000000000002,0.020000000000000004,1.8,15.250126059914141,7.510166470625425,0.0
1.0,12.4,0.0,1.0,13.266970264532894,13.266970264532894,0.0
10.0,4.36,0.591100668245266,2.4,20.01725264714061,2.7958516872680543,1.0
3.0,7.716666666666668,0.023570226039551584,1.6666666666666667,3.2001745200694147,1.6167543835351497,0.0
4.0,7.5625,0.021650635094610966,1.75,5.787394312196771,2.5493678301527676,0.0
9.0,6.727777777777778,1.7789058920694782,2.1111111111111107,6.456798404590358,0.5668752689016452,0.0
4.0,6.825,0.04330127018922193,2.0,4.109586116816848,2.301291050348508,0.0
2.0,5.800000000000001,0.0,1.5,0.8500000000000001,0.8500000000000001,0.0
1.0,8.6,0.0,2.0,9.95113058903359,9.95113058903359,0.0
2.0,7.2250000000000005,0.025,1.5,1.4508618128546908,1.4508618128546908,0.0
2.0,5.2250000000000005,1.375,3.0,4.451123453691213,4.25071604195347,0.0
4.0,5.1875,1.3876126080430375,1.75,7.55065022616096,2.3251358655522942,0.0
1.0,5.8500000000000005,0.0,2.0,7.2527580960624904,7.2527580960624904,0.0
2.0,4.5,0.0,1.5,1.1500000000000001,1.1500000000000001,0.0
5.0,10.100000000000001,2.8986203614823385,2.4,5.060258907890745,0.05,0.0
1.0,12.450000000000001,0.0,1.0,12.756272966662323,12.756272966662323,0.0
7.0,10.264285714285714,3.016941957597164,3.2857142857142856,5.609878474008865,0.49742578790563763,0.0
2.0,9.825000000000001,0.025,1.5,2.6504716561397146,2.6504716561397146,0.0
4.0,6.15,0.03535533905932738,2.75,1.8371314923933681,0.9375868013697345,1.0
1.0,12.5,0.0,1.0,14.11072287304942,14.11072287304942,0.0
1.0,6.1000000000000005,0.0,1.0,2.7004629232781556,2.7004629232781556,0.0
3.0,5.983333333333334,0.023570226039551584,2.0,1.0022246857707573,0.73504262061863,1.0
2.0,6.25,0.0,1.5,6.050000000000001,6.050000000000001,1.0
1.0,12.5,0.0,1.0,14.132586458253142,14.132586458253142,0.0
26.0,7.138461538461538,4.410701751516236,2.3461538461538463,29.908321154870556,1.8378268307287464,0.0
5.0,5.970000000000001,2.016829194552677,1.8,15.943313221195835,6.168781174056285,0.0
2.0,12.55,0.0,1.5,7.25,7.25,0.0
9.0,9.294444444444444,0.9708084959467902,2.1111111111111107,10.138140340085016,1.9834942889325662,0.0
4.0,9.125,0.10307764064044152,1.75,8.458191557839228,4.071583141197163,0.0
2.0,7.775,0.025,1.5,5.750217387195028,5.750217387195028,0.0
11.0,7.804545454545455,2.7176572920485746,2.363636363636364,7.75395381637142,1.540591329792353,0.0
4.0,5.2250000000000005,0.025,1.75,1.61007487490847,0.7535589428730192,0.0
22.0,3.4772727272727275,0.7792372833750019,2.636363636363636,8.38977239355105,0.8829245396387937,1.0
9.0,5.483333333333334,2.3643180835073783,2.1111111111111107,5.088236761569429,0.17245330321551278,0.0
4.0,8.05,1.3724977231310804,1.75,6.1032333863164565,2.88043131737782,0.0
7.0,7.021428571428571,0.5463235193135126,2.142857142857143,6.2130597869536786,1.0004955542410208,0.0
3.0,3.5333333333333337,0.023570226039551584,2.333333333333333,1.2009730732193904,0.8349008873463606,1.0
5.0,7.690000000000001,3.4415694094409894,1.8,7.617382448832121,0.980285656000464,0.0
2.0,5.275,0.025,1.5,2.0,2.0,0.0
16.0,6.0,1.4917481355778528,2.4375,8.831745985786466,0.8810560185229939,0.0
9.0,8.644444444444444,2.888814101596059,2.333333333333333,7.688956649706423,2.23183341168006,0.0
7.0,9.407142857142858,2.4079375542787904,2.142857142857143,4.823609292746768,0.5344887651767585,0.0
2.0,3.5250000000000004,0.025,1.5,1.8006943105369109,1.8006943105369109,1.0
8.0,3.16875,0.28497532787944996,2.5,4.618809248067264,1.896221662869161,1.0
7.0,5.25,1.091198554670178,2.571428571428572,3.8804024710887277,1.1071428571428574,0.0
1.0,5.15,0.0,1.0,5.55090082779363,5.55090082779363,0.0
2.0,8.950000000000001,0.0,1.5,0.1,0.1,0.0
1.0,9.1,0.0,1.0,11.416326028981478,11.416326028981478,0.0
3.0,7.45,0.0,3.0,0.05690355937288492,0.05,0.0
4.0,9.0875,0.25341418665891624,3.0,0.5170006176134937,0.27761715890373184,0.0
9.0,18.683333333333337,5.970203793283218,2.7777777777777777,14.102662121706786,4.6020440228652575,0.0
7.0,11.657142857142858,1.9830403373587329,2.142857142857143,13.344794688669204,3.758716757932378,0.0
2.0,12.0,0.0,1.5,0.05,0.05,0.0
4.0,6.3125,0.021650635094610966,1.75,6.666740999504583,2.9001126103277324,1.0
2.0,6.25,0.0,1.5,5.8002155132374185,5.8002155132374185,1.0
13.0,12.32692307692308,5.721841264455115,2.3846153846153846,17.656432118653836,1.226923076923077,0.0
5.0,12.780000000000001,0.024494897427831782,1.8,8.840401106198023,3.69054260601519,0.0
2.0,8.925,0.025,1.5,3.0004166377354995,3.0004166377354995,0.0
4.0,11.4,6.177782773778954,2.0,16.828917765414527,9.119239501623603,0.0
3.0,10.25,5.887415958352753,2.0,15.529657044299109,9.990364622594932,0.0
10.0,7.240000000000001,2.715768767770924,2.1,8.425958645379925,1.5545357647065987,0.0
193.0,1.2101036269430054,0.7482892334025818,2.414507772020725,14.401663697587347,0.6959575064445014,0.0
